8409,"Stanley Black & Decker, Inc.",10016,"STANLEY BLACK & DECKER, INC."
8447,"Motorola Mobility Holdings, Inc.",186106,"Motorola Mobility Holdings, Inc"
8502,"Veritec, Inc.",12731,VERITEC INC
8566,"Heartland Express, Inc.",12840,HEARTLAND EXPRESS INC
8580,"M.C. International Transportation, Inc.",6860,MC INC
8596,Smithway Motor Xpress Corp.,63157,SMITHWAY MOTOR XPRESS CORP
8598,"Transport Corporation of America, Inc.",30925,TRANSPORT CORPORATION OF AMERICA INC
8600,Tri-State Motor Transit Company,10715,TRI-STATE MOTOR TRANSIT
8608,"Werner Enterprises, Inc.",12266,WERNER ENTERPRISES INC
8611,"Pillsbury Company, LLC, The",8585,PILLSBURY CO
8629,Qualcomm Incorporated,24800,QUALCOMM INC
8633,Xata Corporation,28775,XATA CORP
8635,XRS Corporation,28775,XRS Corp
8733,Edwards Lifesciences Corporation,133366,EDWARDS LIFESCIENCES CORP
8733,Edwards Lifesciences Corporation,133366,Edwards Lifesciences Corp
8786,Il Fornaio (America) Corporation,65434,IL FORNAIO AMERICA CORP
8802,Au Bon Pain,24113,AU BON PAIN CO INC
8845,"Cadence Pharmaceuticals, Inc.",175483,CADENCE PHARMACEUTICALS INC
8848,Perrigo Company,24782,PERRIGO Co plc
8851,"Cardiovascular Systems, Inc.",179413,Cardiovascular Systems Inc
8885,Praxair Inc.,25124,PRAXAIR INC
8910,"Allied Holdings, Inc.",28933,ALLIED HOLDINGS INC
8916,"Boyd Bros. Transportation, Inc.",30177,BOYD BROS TRANSPORTATION INC
8920,"Cannon Express, Inc.",13201,CANNON EXPRESS INC
8936,"Landstar System, Inc.",21440,LANDSTAR SYSTEM INC
8941,"Quality Distribution, Inc.",148313,QUALITY DISTRIBUTION INC
8943,"Ryder System, Inc.",9299,RYDER SYSTEM INC
8952,"United Parcel Service, Inc.",10920,UNITED PARCEL SERVICE INC
8966,"Allied Van Lines, Inc.",1306,ALLIED VAN LINES INC
8968,"Atlas Van Lines, Inc",17949,ATLAS VAN LINES INC
8977,"Celadon Group, Inc.",29612,CELADON GROUP INC
8983,"Con-Way, Inc.",3416,Con-way Inc.
9002,"North American Van Lines, Inc.",149031,NORTH AMERICAN VAN LINES INC
9025,"Universal Truckload Services, Inc.",162338,"Universal Truckload Services, Inc."
9075,"Knight Transportation, Inc.",30861,KNIGHT TRANSPORTATION INC
9087,"RSC Holdings, Inc.",177224,RSC Holdings Inc.
9091,"Swift Transportation Co., LLC",185318,SWIFT TRANSPORTATION CO
9091,"Swift Transportation Co., LLC",185318,SWIFT TRANSPORTATION Co
9135,Arkansas Best Corporation,1743,ARKANSAS BEST CORP
9181,"USA Truck, Inc.",25069,USA TRUCK INC
9256,FedEx Corporation,4598,FEDEX CORP
9258,Federal Express Corporation,115336,FEDERAL EXPRESS CORP
9273,"Old Dominion Freight Line, Inc.",24617,OLD DOMINION FREIGHT LINE INC
9285,"U.S. Xpress Enterprises, Inc.",30751,US XPRESS ENTERPRISES INC
9384,Whirlpool Corporation,11465,WHIRLPOOL CORP
9401,"Honeywell International, Inc.",1300,HONEYWELL INTERNATIONAL INC
9401,"Honeywell International, Inc.",5693,HONEYWELL INC
9408,a subsidiary of Wells Fargo & Company,8007,WELLS FARGO & CO
9408,a subsidiary of Wells Fargo & Company,8007,WELLS FARGO & COMPANY
9434,Qualcomm Inc,24800,QUALCOMM INC
9476,Motorola Solutions Inc.,7585,"Motorola Solutions, Inc."
9579,"Teva Pharmaceuticals USA, Inc.",14538,TEVA PHARMACEUTICALS
9580,Teva Pharmaceutical Industries Ltd.,14538,TEVA PHARMACEUTICALS
9641,NVE Corporation,21743,NVE CORP
9642,"Everspin Technologies, Inc.",28087,EVERSPIN TECHNOLOGIES INC
9647,"Crown Crafts, Inc.",3622,CROWN CRAFTS INC
9667,General Motors Company,5073,General Motors Co
9689,"Best Buy Co., Inc.",2184,BEST BUY CO INC
9736,"AGA Medical Holdings, Inc.",180279,"AGA Medical Holdings, Inc."
9766,"Dick's Sporting Goods, Inc.",150139,DICKS SPORTING GOODS INC
9785,Westinghouse Air Brake Technologies Corporation,60979,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP
9832,"ATI, Inc.",1067,ATI INC
9837,FMC Corporation,4510,FMC CORP
9877,Carrier Corporation,2789,CARRIER CORP
9880,Arctic Cat Inc.,22461,ARCTIC CAT INC
9897,"Gatekeeper Systems, Inc.",17515,GATEKEEPER SYSTEMS INC
9906,"BJ's Wholesale Club, Inc.",65105,BJS WHOLESALE CLUB INC
9909,"Zulily, Inc.",18900,"zulily, inc."
9961,"Atlas Van Lines, Inc.",17949,ATLAS VAN LINES INC
9970,"Natural Alternatives International, Inc.",13765,NATURAL ALTERNATIVES INTERNATIONAL INC
10152,Andrx Corp.,63051,ANDRX CORP
10197,"Applied DNA Sciences, Inc.",106126,APPLIED DNA SCIENCES INC
10219,Celgene Corporation,13599,CELGENE CORP
10226,"Intuitive Surgical, Inc.",136725,INTUITIVE SURGICAL INC
10235,"Corning, Inc.",3532,CORNING INC
10262,Microsoft Corporation,12141,MICROSOFT CORP
10268,"R.P.S. Products, Inc.",8903,RPS PRODUCTS INC
10308,Cabela's Incorporated,264708,CABELAS INC
10309,Gander Mountain Company,158733,GANDER MOUNTAIN CO
10323,U.S. Bancorp,4723,US BANCORP \DE\
10323,U.S. Bancorp,10931,US BANCORP
10360,"Playboy Enterprises, Inc.",8638,PLAYBOY ENTERPRISES INC
10385,"Gentherm, Inc.",28408,GENTHERM Inc
10387,"Amerigon, Inc.",28408,AMERIGON INC
10394,a division of Brunswick Corporation,2444,BRUNSWICK CORP
10556,EverBank Financial Corp.,186428,EverBank Financial Corp
10558,EverBank,186428,EverBank Financial Corp
10579,Rite Aid Corporation,9155,RITE AID CORP
10627,"Teva Pharmaceutical Industries, Ltd.",14538,TEVA PHARMACEUTICALS
10662,Panasonic Corporation,7114,PANASONIC CORP
10695,Andrx Corporation (A Delaware Corporation),63051,ANDRX CORP
10733,Nike Inc,7906,NIKE INC
10757,"Tempur Sealy International, Inc.",156861,"TEMPUR SEALY INTERNATIONAL, INC."
10763,Verbatim Corporation,11134,VERBATIM CORP
10786,"Bemis Company, Inc.",2154,BEMIS CO INC
10801,"Dorman Products, Inc.",23753,"Dorman Products, Inc."
10858,Tuesday Morning Corp.,11944,TUESDAY MORNING CORP
10861,Central Garden & Pet Co.,25536,CENTRAL GARDEN & PET COMPANY
10861,Central Garden & Pet Co.,25536,CENTRAL GARDEN & PET CO
10877,"Bed Bath & Beyond, Inc.",25338,BED BATH & BEYOND INC
10891,Costco Wholesale Corporation,11814,COSTCO WHOLESALE CORPORATION
10891,Costco Wholesale Corporation,29028,COSTCO WHOLESALE CORP
10901,Oracle Corporation,12142,ORACLE CORP
10993,CostCo Wholesale Corporation,11814,COSTCO WHOLESALE CORPORATION
10993,CostCo Wholesale Corporation,29028,COSTCO WHOLESALE CORP
10999,"Cenveo, Inc.",61338,"CENVEO, INC"
11057,"Tellabs, Inc.",10420,TELLABS INC
11064,"Gogo, Inc.",170384,Gogo Inc.
11084,"American Airlines, Inc.",1388,AMERICAN AIRLINES INC
11086,"Delta Air Lines, Inc.",3851,DELTA AIR LINES INC
11089,"Popular, Inc.",2002,POPULAR INC
11099,"BankUnited, Inc.",185824,"BankUnited, Inc."
11109,SYNOVUS FINANCIAL CORP,13041,SYNOVUS FINANCIAL CORP
11112,Huntington Bancshares Incorporated,5786,HUNTINGTON BANCSHARES INC
11118,VISA INC.,179534,Visa Inc.
11118,VISA INC.,179534,VISA INC.
11130,MasterCard Incorporated,160225,MASTERCARD INC
11130,MasterCard Incorporated,160225,Mastercard Inc
11133,MasterCard International Incorporated,160225,MASTERCARD INC
11133,MasterCard International Incorporated,160225,Mastercard Inc
11146,Mako Surgical Corp.,179380,MAKO Surgical Corp.
11327,Sears Holding Corporation,6307,SEARS HOLDINGS CORP
11389,"Lund, Inc.",14383,LUND INTERNATIONAL HOLDINGS INC
11394,"Rhino, Inc.",146520,"Rhino Outdoor International, Inc."
11404,"Rudolph Technologies, Inc",126423,RUDOLPH TECHNOLOGIES INC
11411,"Outfront Media, Inc.",19507,OUTFRONT Media Inc.
11467,"Proto Labs, Inc.",187696,Proto Labs Inc
11510,"Kangaroo Media, Inc.",158696,KANGAROO MEDIA INC
11524,Dollar General Corporation,4016,DOLLAR GENERAL CORP
11584,XPEL Technologies Corporation,162400,XPEL TECHNOLOGIES CORP
11621,"Novatel Wireless, Inc.",141178,NOVATEL WIRELESS INC
11625,"Verizon Communications, Inc.",2136,VERIZON COMMUNICATIONS INC
11654,Amgen Inc.,1602,AMGEN INC
11692,"Global Tech LED, LLC",183992,GLOBAL X NASDAQ CHINA TECH
11713,"Gamefly, Inc.",184308,GAMEFLY INC  -REDH
11734,Aramex International,64263,ARAMEX INTERNATIONAL LTD
11739,"Crocs, Inc.",164755,"Crocs, Inc."
11748,Callaway Golf Company,24978,CALLAWAY GOLF CO
11755,"Farmhand, Inc.",4583,FARMHAND INC
11760,Polaroid Corp,8657,POLAROID CORP
11761,Eastman Kodak Co.,4194,EASTMAN KODAK CO
11763,"Burlington Industries, Inc.",2489,BURLINGTON INDUSTRIES INC
11767,Leesona Corp.,6648,LEESONA CORP
11771,"Thermal Industries Of Florida, Inc.",10526,THERMAL INDUSTRIES INC
11788,"Electro Audio Dynamics, Inc.",4263,ELECTRO AUDIO DYNAMICS
11798,"Teletronics, Inc.",16405,TELTRONICS INC
11804,Amicon Corp.,1604,AMICON CORP
11809,Rohm & Haas Co,9217,ROHM & HAAS CO
11818,Cmi Corp,2553,CMI CORP
11819,Barber-Greene Co,2039,BARBER-GREENE CO
11820,Questor Corp.,8875,QUESTOR CORP
11821,Acushnet Co,1114,ACUSHNET CO
11843,"Gulton Industries, Inc.",5391,GULTON INDUSTRIES INC
11861,NATIONAL BANK OF WASHINGTON,7716,NATIONAL COMMUNITY BANK
11886,Mobil Oil Corp,7476,MOBIL OIL CORP
11891,Cabot Corporation,2593,CABOT CORP
11893,AMF Inc.,1040,AMF INC
11897,Gillette Company,5169,GILLETTE CO
11900,Windmere Corporation,11531,WINDMERE CORP
11903,Thetford Corp,10535,THETFORD CORP
11939,Information Resource,5961,INFORMATION RESOURCES INC
11951,"Ralston Purina Company,",28701,RALSTON PURINA CO
11957,Olin Corporation,8123,OLIN CORP
11973,"Frigitronics, Inc.",4909,FRIGITRONICS INC
11975,"Med-Chem Products, Inc.",7219,MEDCHEM PRODUCTS INC
11981,"Fortel, Incorporated",11700,FORTEL INC
12008,Tennant Co,10441,TENNANT CO
12041,DECTRON INC.,123474,DECTRON INTERNATIONALE INC
12044,Texaco Inc,10480,TEXACO CANADA INC
12044,Texaco Inc,10482,TEXACO INC
12048,"BURLINGTON INDUSTRIES, INC.",2489,BURLINGTON INDUSTRIES INC
12098,MOBIL OIL CORPORATION,7476,MOBIL OIL CORP
12117,"Northwest Teleproductions, Inc.",7995,NORTHWEST TELEPRODUCTIONS INC
12170,"Magic Chef, Inc.",6937,MAGIC CHEF INC
12174,Kennecott Corp.,6387,KENNECOTT CORP
12181,Pennwalt Corp.,8458,PENNWALT CORP
12189,PULSE ELECTRONICS CORPORATION,10374,PULSE ELECTRONICS CORP
12193,Alpex Computer Corp.,1326,ALPEX COMPUTER CORP
12209,Sears Roebuck & Co,9563,SEARS ROEBUCK & CO
12224,Carson Pirie Scott & Co Inc,2792,CARSON PIRIE SCOTT
12224,Carson Pirie Scott & Co Inc,29100,CARSON PIRIE SCOTT & CO
12225,Wieboldt Stores Inc,11491,WIEBOLDT STORES INC
12228,Samsonite Corporation,9389,SAMSONITE CORP  -OLD
12261,Gca Corporation,4944,GCA CORP
12290,Textron Inc,10519,TEXTRON INC
12291,Avco Corp,1908,AVCO CORP
12292,Kearney & Trecker Corporation,6363,KEARNEY & TRECKER CORP
12293,Cincinnati Milacron,3041,CINCINNATI MILACRON INC
12294,Cincinnati Milacron Inc.,3041,CINCINNATI MILACRON INC
12316,Glasstech Inc.,146315,GLASSTECH INC
12324,"Lear Siegler, Inc.",6628,LEAR SIEGLER INC
12333,BOEING COMPANY,2285,BOEING CO
12356,"Selfix, Inc.",14883,SELFIX INC
12368,"General Time, Corp.",5106,GENERAL TIME CORP
12375,Monsanto Co,7536,MONSANTO CO
12376,Hoover Universal Inc,5699,HOOVER UNIVERSAL INC
12398,Magnavox Company,6952,MAGNAVOX CO
12399,"Sanders Associates, Inc.",9395,SANDERS ASSOCIATES INC
12402,Nintendo CO. Ltd.,102450,NINTENDO CO LTD
12406,FISONS plc,18366,FISONS PLC
12408,Union Carbide Corporation,10857,UNION CARBIDE CORP
12422,a corporation of Italy,179288,A. H. Belo CORP
12422,a corporation of Italy,179288,A. H. Belo Corp
12454,FIRST INTERSTATE BANK,162867,FIRST BANK OF DELAWARE
12481,GENERAL ELECTRIC COMPANY,5047,GENERAL ELECTRIC CO
12525,PATLEX CORPORATION,8383,PATLEX CORP
12529,BURNDY CORPORATION,2491,BURNDY CORP
12554,Figgie International Inc,4641,FIGGIE INTERNATIONAL INC
12555,Wilson Sporting Goods,11522,WILSON SPORTING GOODS CO
12555,Wilson Sporting Goods,14817,WILSON SPORTING GOODS CO /DE
12589,NATIONAL PATENT DEVELOPMENT CORPORATION,161069,NATIONAL PATENT DEVELOPMENT CORP
12602,Milacron Inc Cincinnati,3041,MILACRON INC
12626,"Teleflex, Inc.",10407,TELEFLEX INC
12640,"DURAKON INDUSTRIES, INC.",4105,DURAKON INDUSTRIES INC
12654,"Ballard Medical Products, Inc.",1989,BALLARD MEDICAL PRODUCTS
12672,Summagraphics Corp.,13914,SUMMAGRAPHICS CORP
12680,"Wang Laboratories, Inc.",11278,WANG LABORATORIES INC
12703,INTERNATIONAL BUSINESS MACHINES CORPORATION,6066,INTERNATIONAL BUSINESS MACHINES CORP
12719,MARKER INTERNATIONAL COMPANY,30611,MARKER INTERNATIONAL
12722,Minnesota Mining & Manufacturing CO.,7435,MINNESOTA MINING & MANUFACTURING CO
12726,Thermatool Corporation,10529,THERMATOOL CORP
12729,"Oak Industries, Inc.",8062,OAK INDUSTRIES INC
12737,Gold Kist Inc.,5208,GOLD KIST INC
12737,Gold Kist Inc.,161075,Gold Kist Inc.
12749,International Business MacHines Corp.,6066,INTERNATIONAL BUSINESS MACHINES CORP
12771,"Gillette Co., The",5169,GILLETTE CO
12811,"Anchor Hocking Corp.,",1638,ANCHOR HOCKING CORP
12827,MEAD CORPORATION,7180,MEAD CORP
12835,Clairson International Corporation,12787,CLAIRSON INTERNATIONAL CORP
12900,Parker Hannifin Corporation,8358,PARKER HANNIFIN CORP
12907,"Amgen, Inc.",1602,AMGEN INC
12908,"Integrated Genetics, Inc.",5994,INTEGRATED GENETICS
12913,"Genetics Institute, Inc.",12275,GENETICS INSTITUTE INC
12944,Microcom Inc,13372,MICROCOM INC
12946,Genzyme Corp.,12233,GENZYME CORP
12951,Webcraft Technologies Inc,15270,WEBCRAFT TECHNOLOGIES INC
12984,Ford Motor Company,4838,FORD MOTOR CO OF CANADA LTD
12984,Ford Motor Company,4839,FORD MOTOR CO
12995,Chrysler Corporation,3022,CHRYSLER CORP
13045,Refac International Ltd.,9013,REFAC
13049,Stone Container Corp.,6242,STONE CONTAINER CORP
13120,"Pentech International, Inc.",13049,PENTECH INTERNATIONAL INC
13230,Aai Corp.,1002,AAI CORP
13232,Intellicall Inc.,13840,INTELLICALL INC
13233,"Peoples' Telephone Co. Inc.,",15472,PEOPLES TELEPHONE COMPANY INC
13234,"Southland Corporation, The",9872,SOUTHLAND CORP
13242,Exxon Corporation,4503,EXXON CORP
13258,"Micom Systems, Inc.",7327,MICOM SYSTEMS INC
13261,Shell Oil Co,9653,SHELL OIL CO
13264,"Eagle Industries, Inc.",15127,EAGLE INDUSTRIES INC
13285,PHILLIPS 66 COMPANY,170841,Phillips 66
13291,Dart Industries,3748,DART INDUSTRIES
13298,Kronos Inc,25341,KRONOS INC
13303,"SYMBOL TECHNOLOGIES, INC.",10232,SYMBOL TECHNOLOGIES INC
13304,"METROLOGIC INSTRUMENTS, INC.",30718,METROLOGIC INSTRUMENTS INC
13335,Standard Register Co,10005,STANDARD REGISTER CO
13339,"U.S.E.C., Incorporated",112759,USEC INC
13340,"U.S.E.C., Inc.",112759,USEC INC
13342,GEHL CO,17202,GEHL CO
13370,"Refac International, Ltd.",9013,REFAC
13373,Bayer AG,100080,BAYER AG
13442,Amp Inc,1608,AMP INC
13446,Amsted Industries Incorporated,1623,AMSTED INDUSTRIES
13449,Amsted Industries Inc,1623,AMSTED INDUSTRIES
13451,"Gargoyles, Inc.",63658,GARGOYLES INC
13456,Minnesota Mining,7435,MINNESOTA MINING & MANUFACTURING CO
13465,GEHL COMPANY,17202,GEHL CO
13473,Engelhard Corporation,4371,ENGELHARD CORP
13480,"Tektronix, Inc.",10391,TEKTRONIX INC
13534,Consolidated Edison CO. of NY,105999,CONSOLIDATED EDISON CO OF NY
13546,Acushnet Company,1114,ACUSHNET CO
13555,Quaker Fabric Corp,11147,QUAKER FABRIC CORP
13565,"Leucadia, Inc.",6681,LEUCADIA INC
13567,"Chelsea Industries, Inc.",2956,CHELSEA INDUSTRIES INC
13588,Smc Corp.,31430,SMC CORP
13608,Unisys Corp.,2504,UNISYS CORP
13660,"Baxter International, Inc.",2086,BAXTER INTERNATIONAL INC
13670,Sanyo Electric Co Ltd,100039,SANYO ELECTRIC CO LTD
13674,"Converse, Inc.",3486,CONVERSE INC  -OLD
13674,"Converse, Inc.",31636,CONVERSE INC
13693,Standard Microsystems Corp.,9999,STANDARD MICROSYSTEMS CORP
13702,Grossman's Inc.,13207,GROSSMANS INC
13717,"NL CHEMICALS, INC.",13217,NL CHEMICALS
13729,"Texas Instruments, Inc.",10499,TEXAS INSTRUMENTS INC
13733,"Duracell, Inc.",14890,DURACELL INTERNATIONAL INC
13786,"Gruen Industries, Inc.",5358,GRUEN INDUSTRIES INC
13819,"JOY TECHNOLOGIES, INC.",6291,JOY TECHNOLOGIES INC
13881,Aluminum Company Of America,28192,ALUMINUM CO OF AMERICA
13882,Reynolds Metals Company,9114,REYNOLDS METALS CO
13887,Baker Hughes Incorporated,1976,BAKER HUGHES INC
13909,"Hyde Athletic Industries, Inc.",5802,HYDE ATHLETIC INDUSTRIES INC
13910,Bayer Ag,100080,BAYER AG
13918,Burr Brown Corp.,2498,BURR BROWN CORP
13919,Eastman Kodak CO.,4194,EASTMAN KODAK CO
13920,Federal Express,115336,FEDERAL EXPRESS CORP
13921,Harris Corp.,5492,HARRIS CORP
13925,McCrory Corp.,7148,MCCRORY CORP
13930,Tandy Corp.,10332,TANDY CORP
13931,Telxon Corp.,10422,TELXON CORP
13936,Jewelcor Inc,6261,JEWELCOR INC
13940,Advanced Bio Systems,66322,ADVANCED SYSTEMS INTERNATIONAL INC
13947,"Baxter International, Incorporated",2086,BAXTER INTERNATIONAL INC
13957,Alfa International Corp,14255,ALFA INTERNATIONAL CORP
13957,Alfa International Corp,16629,ALFA CORP
13968,Newmark & Lewis,12059,NEWMARK & LEWIS INC
13980,Crazy Eddie Inc.,3587,CRAZY EDDIE INC
13989,Montgomery Ward,7544,MONTGOMERY WARD HOLDING CORP
13989,Montgomery Ward,7545,MONTGOMERY WARD CREDIT CORP
14014,Universal Instruments Corporation,11016,UNIVERSAL INSTRUMENTS CORP
14019,Barnes Engineering Company,2048,BARNES ENGINEERING CO
14021,Barnes Engineering CO,2048,BARNES ENGINEERING CO
14029,Advanced Mining Systems,66322,ADVANCED SYSTEMS INTERNATIONAL INC
14033,Hoechst Celanese Corporation,13934,HOECHST CELANESE CORP
14034,General Electric Co,5047,GENERAL ELECTRIC CO
14072,Lincoln Electric Co.,6737,LINCOLN ELECTRIC CO
14073,Invacare Corporation,6158,INVACARE CORP
14080,Adtran Inc.,30576,ADTRAN INC
14128,Steelcase Inc.,66290,STEELCASE INC
14147,Possis Medical Inc,8687,POSSIS MEDICAL INC
14164,CMS Energy Corporation,3439,CMS ENERGY CORP
14165,Consumers Power Company,13948,CONSUMERS POWER CO
14213,Dover Corporation,4058,DOVER CORP
14213,Dover Corporation,4058,DOVER Corp
14241,Cordis Corp,3520,CORDIS CORP
14250,James River Corp Of,6226,JAMES RIVER CORP OF VIRGINIA
14257,"L.A. Gear, Inc.",12370,LA GEAR INC
14259,Medrad Inc,25575,MEDRAD INC
14262,Ampex Corporation,1614,AMPEX CORP
14267,Belco Pollution Control Corporation,2126,BELCO POLLUTION CONTROL CORP
14289,"General Nutrition Inc.,",5075,GENERAL NUTRITION INC
14305,Georgia Pacific Corporation,5134,GEORGIA PACIFIC CORP
14325,Genzyme Corporation,12233,GENZYME CORP
14330,Digital Products Corporation,3957,DIGITAL PRODUCTS CORP
14331,BI Incorporated,1940,BI INC
14336,Digital Equipment Corp.,3955,DIGITAL EQUIPMENT CORP
14337,"System Industries, Inc.",10255,SYSTEM INDUSTRIES INC
14347,James River Corporation of Virginia,6226,JAMES RIVER CORP OF VIRGINIA
14372,Kennametal Inc,6386,KENNAMETAL INC
14396,"Colgate Palmolive Co., Inc.",3170,COLGATE PALMOLIVE CO
14446,"Caesar's World, Inc.",2605,CAESARS WORLD
14491,"Cagles, Inc.",2606,CAGLES INC
14528,"ALLERGAN, INC.",15708,ALLERGAN INC
14559,"Russ Berrie & CO., Inc.",9289,RUSS BERRIE & CO INC
14563,Marker International Co.,30611,MARKER INTERNATIONAL
14571,Wavefront Technologies Inc.,30287,WAVEFRONT TECHNOLOGIES INC
14605,Computer Identics Corp,3368,COMPUTER IDENTICS CORP
14608,"Oakley, Inc.",61151,OAKLEY INC
14629,"Monfort, Inc.",7521,MONFORT OF COLORADO INC
14633,Texas Instruments Inc.,10499,TEXAS INSTRUMENTS INC
14647,Lubrizol Corp.,6830,LUBRIZOL CORP
14647,Lubrizol Corp.,6830,LUBRIZOL Corp
14648,Exxon Corp.,4503,EXXON CORP
14650,Reebok International Limited,9004,REEBOK INTERNATIONAL LTD
14653,General Electric Company,5047,GENERAL ELECTRIC CO
14662,Reid Rowell Inc,9031,REID ROWELL
14665,Marion Merrell Dow Inc.,7040,MARION MERRELL DOW INC
14671,"Bestop, Inc.",25661,BESTOP INC
14673,Costar Corp,3765,COSTAR CORP
14674,"Cobe Laboratories, Inc.",3135,COBE LABORATORIES INC
14693,Fischer Imaging Corporation,24402,FISCHER IMAGING CORP
14712,Invacare Corp.,6158,INVACARE CORP
14725,"Hercules, Inc.",5589,HERCULES INC
14758,Catalina Lighting Inc.,14457,CATALINA LIGHTING INC
14806,Suave Shoe Corp.,10127,SUAVE SHOE CORP
14807,Union Carbide Corp.,10857,UNION CARBIDE CORP
14813,Service Merchandise CO,9612,SERVICE MERCHANDISE CO INC
14815,Lehigh Press Inc,6652,LEHIGH PRESS INC
14824,A corporation of the Kingdom of Sweden,179288,A. H. Belo CORP
14824,A corporation of the Kingdom of Sweden,179288,A. H. Belo Corp
14831,"ALCON LABORATORIES, INC.",1248,ALCON LABORATORIES INC
14834,"COOPER COMPANIES, INC., THE",3504,COOPER COMPANIES INC
14838,"ROHR, INC.",9218,ROHR INC
14850,a Corporation of the Netherlands,179288,A. H. Belo CORP
14850,a Corporation of the Netherlands,179288,A. H. Belo Corp
14861,Sears Roebuck & Co Inc,9563,SEARS ROEBUCK & CO
14862,Venture Stores Inc,23218,VENTURE STORES INC
14874,Motorola Inc,7585,MOTOROLA INC
14876,Maytag Corporation,7139,MAYTAG CORP
14878,"Refac International, Ltd",9013,REFAC
14882,Mobil Oil Corporation,7476,MOBIL OIL CORP
14884,"Gap, Inc.",4990,GAP INC
14885,"Crazy Eddie, Inc.",3587,CRAZY EDDIE INC
14904,Lotus Development Corp.,6815,LOTUS DEVELOPMENT CORP
14908,"Computer Associates, International",3310,COMPUTER ASSOCIATES INTERNATIONAL INC
14910,Microsoft Corp.,12141,MICROSOFT CORP
14912,"Juno Lighting, Inc.",6297,JUNO LIGHTING INC
14922,Illinois Tool Works Inc,5878,ILLINOIS TOOL WORKS INC
14942,Amerace Corporation,1379,AMERACE CORP
14947,Computer Entry Systems Corp.,3320,COMPUTER ENTRY SYSTEMS CORP
14951,NCR Corp,7648,NCR CORP
14953,Scan Optics Inc,9443,SCAN OPTICS INC
14955,Bell & Howell Company,2135,BELL & HOWELL CO
14957,Banctec Inc,2006,BANCTEC INC
14961,Lundy Electronics & Systems Inc,6840,LUNDY ELECTRONICS & SYSTEMS
14988,"CBS, Inc.",2529,CBS INC
14993,"Tyco Industries, Inc.",15304,TYCO INDUSTRIES INC
14996,Wilson Sporting Goods Co,11522,WILSON SPORTING GOODS CO
14996,Wilson Sporting Goods Co,14817,WILSON SPORTING GOODS CO /DE
